ID,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year
10513704,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,831,8,18,66,1159575,1858429,2016
10513705,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,215,2,3,38,1179212,1874374,2016
10513709,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,632,6,6,44,1183071,1847869,2016
10513710,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,923,9,14,63,1159298,1868485,2016
10513711,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,621,6,17,71,1172657,1853020,2016
10513712,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1511,15,29,25,1136156,1907069,2016
10513715,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,513,5,10,51,1185667,1832643,2016
10513716,BATTERY,SIMPLE,GROCERY FOOD STORE,TRUE,FALSE,512,5,9,49,1178808,1834320,2016
10513719,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,531,5,9,50,1184297,1830679,2016
10513720,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,TRUE,FALSE,333,3,5,43,1190777,1858141,2016
10513721,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,1176353,1900882,2016
10513725,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,49,1179781,1835071,2016
10513726,ASSAULT,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,814,8,23,56,1143768,1874796,2016
10513727,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2524,25,35,22,1151622,1916565,2016
10513728,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1924,19,44,6,1170234,1921458,2016
10513730,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2431,24,49,1,1165410,1946171,2016
10513733,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,1176335,1901461,2016
10513734,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1232,12,2,28,1170944,1898391,2016
10513735,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1822,18,32,8,1169814,1910460,2016
10513736,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,935,9,3,37,1175647,1868500,2016
10513737,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,1177326,1899381,2016
10513739,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,324,3,5,43,1187800,1857557,2016
10513740,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1821,18,27,8,1172758,1908846,2016
10513742,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1834,18,42,8,1177717,1904950,2016
10513744,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1215,12,27,28,1165923,1901943,2016
10513746,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,1177338,1906181,2016
10513747,THEFT,POCKET-PICKING,GROCERY FOOD STORE,FALSE,FALSE,1822,18,32,8,1169505,1910252,2016
10513749,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1522,15,29,25,1141559,1895801,2016
10513750,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,2534,25,30,23,1149436,1909953,2016
10513751,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,614,6,21,71,1167512,1847370,2016
10513755,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1924,19,44,6,1169226,1921430,2016
10513756,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,833,8,13,65,1145727,1853720,2016
10513759,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,712,7,16,68,1171984,1865568,2016
10513760,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,1177307,1900569,2016
10513761,THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,1174727,1912114,2016
10513762,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,121,1,42,28,1172508,1900293,2016
10513765,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,FALSE,FALSE,624,6,6,69,1183364,1852811,2016
10513767,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,613,6,21,71,1170455,1848887,2016
10513771,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,513,5,10,51,1185667,1832643,2016
10513772,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,922,9,12,58,1160263,1874091,2016
10513773,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2534,25,30,23,1148992,1909222,2016
10513774,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,933,9,16,61,1168514,1871320,2016
10513775,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,14,1,22,1160867,1917657,2016
10513776,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1522,15,29,25,1139130,1897349,2016
10513783,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,732,7,17,68,1172571,1856193,2016
10513784,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,421,4,7,43,1193872,1854166,2016
10513786,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,823,8,15,66,1156143,1862448,2016
10513807,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,BRIDGE,TRUE,FALSE,424,4,10,46,1199739,1844585,2016
10513809,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,123,1,2,32,1175166,1895507,2016
10513810,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1212,12,32,24,1161255,1906619,2016
10513811,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,835,8,18,70,1157569,1848672,2016
10513812,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1013,10,22,29,1147705,1888667,2016
10513813,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,TRUE,FALSE,1032,10,22,30,1153183,1884181,2016
10513814,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,FALSE,1234,12,25,31,1162430,1890722,2016
10513815,BATTERY,AGG PO HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,834,8,18,70,1151178,1849151,2016
10513816,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1022,10,24,29,1154889,1894311,2016
10513819,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1024,10,24,29,1154008,1890232,2016
10513820,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,313,3,20,42,1181642,1863742,2016
10513821,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1021,10,24,29,1153488,1893074,2016
10513822,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1231,12,25,28,1168073,1896970,2016
10513823,BATTERY,SIMPLE,OTHER,TRUE,FALSE,915,9,11,34,1174431,1881739,2016
10513825,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,422,4,7,46,1195379,1853104,2016
10513826,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,TRUE,932,9,16,61,1163924,1869433,2016
10513827,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,411,4,5,43,1186636,1854876,2016
10513830,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,724,7,16,68,1170402,1862757,2016
10513832,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2431,24,49,1,1165694,1946036,2016
10513833,THEFT,FROM BUILDING,PARK PROPERTY,FALSE,FALSE,2522,25,31,19,1142675,1915027,2016
10513834,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,212,2,4,36,1181992,1879931,2016
10513836,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1531,15,28,25,1141890,1904441,2016
10513837,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2515,25,30,19,1137952,1916328,2016
10513838,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,1724,17,33,16,1152944,1928552,2016
10513839,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,1176332,1901600,2016
10513840,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,TRUE,FALSE,513,5,9,49,1180879,1831575,2016
10507912,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,414,4,8,43,1189529,1854673,2016
10513841,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,FALSE,FALSE,531,5,9,49,1180888,1831281,2016
10513842,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,531,5,9,50,1182933,1830009,2016
10513846,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,421,4,7,43,1197744,1854151,2016
10513847,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1925,19,44,6,1172449,1923411,2016
10513848,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,1832,18,42,8,1175029,1904381,2016
10513850,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1931,19,32,7,1164494,1915998,2016
10513852,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1022,10,24,29,1155242,1893555,2016
10513853,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,835,8,18,66,1154081,1855309,2016
10513855,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,1011,10,24,29,1152236,1894137,2016
10513857,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1733,17,33,16,1154915,1924435,2016
10513859,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,912,9,11,59,1164537,1878888,2016
10513861,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,922,9,14,58,1158208,1872388,2016
10513863,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,2532,25,37,25,1141475,1907619,2016
10513864,THEFT,POCKET-PICKING,SMALL RETAIL STORE,FALSE,FALSE,2533,25,37,25,1144114,1909214,2016
10513865,THEFT,OVER $500,OTHER,TRUE,FALSE,2032,20,47,4,1163385,1931915,2016
10513868,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,2533,25,37,25,1144114,1909214,2016
10513869,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1912,19,47,3,1165274,1929653,2016
10513870,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,624,6,6,69,1182202,1855101,2016
10513871,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1224,12,2,28,1165766,1899784,2016
10513872,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,45,15,1143937,1926169,2016
10513873,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1624,16,45,15,1142630,1926606,2016
10513874,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,713,7,16,67,1167599,1864953,2016
10513875,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1111,11,37,23,1148804,1905694,2016
10513876,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1011,10,24,29,1151918,1893645,2016
10513877,THEFT,$500 AND UNDER,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,1823,18,27,8,1172486,1905946,2016
10513878,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,FALSE,FALSE,421,4,7,43,1194187,1854850,2016
10513879,ASSAULT,SIMPLE,STREET,FALSE,TRUE,422,4,7,46,1197208,1852988,2016
10513880,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,413,4,8,47,1184174,1843743,2016
10513881,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,1177326,1899381,2016
10513883,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,113,1,2,32,1175987,1898766,2016
10513884,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1132,11,24,29,1148223,1895030,2016
10513886,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,922,9,14,58,1157799,1874332,2016
10513888,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,1123,11,28,27,1152673,1899785,2016
10513891,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2024,20,48,3,1168965,1933054,2016
10513893,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1122,11,27,23,1150961,1903281,2016
10510981,THEFT,POCKET-PICKING,SIDEWALK,TRUE,FALSE,1724,17,33,16,1154335,1926672,2016
10513896,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,533,5,9,54,1185737,1818035,2016
10513897,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,312,3,20,42,1180338,1863172,2016
10511503,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,431,4,7,51,1191944,1841059,2016
10513898,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,322,3,20,69,1179222,1859681,2016
10513900,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1811,18,32,7,1168965,1912205,2016
10513902,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1223,12,2,28,1162230,1900668,2016
10513903,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2534,25,30,23,1148799,1910608,2016
10513904,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1811,18,32,7,1165981,1914731,2016
10513905,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,FALSE,FALSE,1424,14,1,24,1164759,1908941,2016
10513907,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,813,8,13,65,1149385,1864929,2016
10513908,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,823,8,15,66,1155463,1863137,2016
10513909,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,823,8,15,66,1155301,1862991,2016
10513910,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,422,4,7,46,1195556,1852896,2016
10513915,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,934,9,20,61,1171206,1869479,2016
10513916,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1522,15,29,25,1139915,1898582,2016
10513921,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,511,5,8,50,1183616,1840328,2016
10513923,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1831,18,42,8,1172212,1905183,2016
10513924,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,MOVIE HOUSE/THEATER,TRUE,FALSE,622,6,21,44,1176436,1847222,2016
10513925,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,613,6,21,71,1170455,1848887,2016
10513927,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,321,3,20,42,1181376,1861089,2016
10513928,CRIMINAL DAMAGE,TO VEHICLE,TAXICAB,FALSE,FALSE,1821,18,27,8,1172421,1908549,2016
10513930,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,423,4,10,46,1196610,1850095,2016
10513931,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1223,12,2,28,1160834,1900295,2016
10513933,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,613,6,21,71,1170434,1849604,2016
10513935,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,225,2,3,40,1178081,1869018,2016
10513938,CRIMINAL DAMAGE,TO VEHICLE,TAXICAB,FALSE,FALSE,1821,18,27,8,1172421,1908549,2016
10513942,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,FALSE,FALSE,1834,18,42,8,1176282,1903709,2016
10513949,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2524,25,35,22,1151181,1917030,2016
10513950,BATTERY,SIMPLE,STREET,FALSE,FALSE,825,8,15,66,1160362,1862793,2016
10513965,CRIMINAL TRESPASS,TO RESIDENCE,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,1177520,1904525,2016
10513967,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1822,18,27,8,1172111,1908362,2016
10513968,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,714,7,15,67,1165696,1865341,2016
10513969,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,1168950,1867436,2016
10513971,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,723,7,20,68,1173125,1862903,2016
10513973,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1624,16,38,15,1133261,1927524,2016
10513974,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1014,10,24,29,1151295,1892195,2016
10513977,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1021,10,24,29,1154084,1893840,2016
10513982,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,531,5,9,50,1182592,1830454,2016
10513988,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1624,16,45,15,1142630,1926606,2016
10513994,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,735,7,17,67,1166785,1858959,2016
10513998,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1833,18,42,8,1178602,1906103,2016
10514002,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1624,16,45,15,1143297,1926444,2016
10514009,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,823,8,15,66,1155871,1862671,2016
10514016,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1131,11,24,26,1147654,1897340,2016
10514019,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,611,6,21,71,1166407,1851473,2016
10514020,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,FALSE,FALSE,332,3,5,43,1189697,1860754,2016
10514021,BATTERY,SIMPLE,HIGHWAY/EXPRESSWAY,FALSE,FALSE,212,2,4,36,1182764,1881512,2016
10514029,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,633,6,9,49,1181987,1842113,2016
10514060,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2423,24,49,1,1166025,1948611,2016
10514062,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1411,14,35,22,1156237,1918168,2016
10514084,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1034,10,28,30,1159193,1889298,2016
10514089,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,414,4,8,43,1191178,1855450,2016
10514090,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,533,5,9,54,1184011,1818267,2016
10514098,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,331,3,5,43,1192102,1858550,2016
10514108,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2433,24,40,77,1163253,1940675,2016
10514111,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1021,10,24,29,1154157,1893254,2016
10514115,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,233,2,5,41,1182491,1869797,2016
10514121,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,624,6,8,44,1184930,1852561,2016
10514136,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1924,19,44,6,1168379,1921621,2016
10514138,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1812,18,43,7,1170209,1913507,2016
10514142,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1421,14,1,24,1158326,1911200,2016
10514149,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1513,15,29,25,1138793,1900186,2016
10514151,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1831,18,42,8,1175699,1903302,2016
10514154,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1235,12,25,31,1166044,1889963,2016
10514158,BATTERY,SIMPLE,STREET,FALSE,FALSE,832,8,18,66,1162655,1856712,2016
10514173,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1633,16,36,17,1133553,1920933,2016
10514174,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2525,25,31,20,1148018,1914485,2016
10514175,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2511,25,29,19,1133902,1918806,2016
10514176,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1111,11,37,23,1148861,1906687,2016
10514193,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,412,4,8,45,1187374,1848014,2016
10514196,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,733,7,17,68,1169907,1856701,2016
10514199,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1912,19,47,3,1165418,1930637,2016
10514200,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2022,20,48,77,1167676,1938684,2016
10514208,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,813,8,13,65,1149407,1864144,2016
10514209,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,824,8,16,63,1160668,1867156,2016
10514222,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1623,16,45,11,1138527,1936956,2016
10514223,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,2232,22,34,73,1170328,1837161,2016
10514231,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,122,1,42,32,1175421,1899429,2016
10514232,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,733,7,17,68,1169905,1856782,2016
10514233,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1433,14,32,24,1166889,1910859,2016
10514236,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,225,2,20,40,1177544,1868441,2016
10512524,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1731,17,38,16,1146726,1923676,2016
10514238,THEFT,FROM BUILDING,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,1100317,1935229,2016
10514239,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,1185606,1868621,2016
10514242,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,522,5,34,49,1177995,1829047,2016
10514244,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,1177338,1906181,2016
10514246,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,623,6,6,69,1177650,1852817,2016
10514252,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,823,8,15,66,1158485,1861877,2016
10514253,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,614,6,18,71,1163800,1850699,2016
10514254,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1212,12,1,24,1162528,1907985,2016
10514262,THEFT,OVER $500,STREET,FALSE,FALSE,133,1,4,35,1179394,1885524,2016
10514265,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2534,25,30,23,1148799,1910608,2016
10514266,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1711,17,39,12,1145062,1939811,2016
10514281,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,823,8,15,66,1156277,1863345,2016
10514285,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,FALSE,FALSE,814,8,23,56,1145143,1873403,2016
10514305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,1633,16,36,17,1134099,1922953,2016
10514313,BURGLARY,ATTEMPT FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,532,5,9,53,1179220,1828230,2016
10514321,BATTERY,SIMPLE,OTHER,FALSE,FALSE,524,5,34,53,1173069,1827893,2016
10514337,THEFT,OVER $500,VACANT LOT/LAND,FALSE,FALSE,1135,11,2,27,1156794,1897225,2016
10514338,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,922,9,14,58,1156719,1872243,2016
10514340,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1631,16,36,17,1121328,1923596,2016
10514353,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,121,1,2,28,1171966,1899235,2016
10514358,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2533,25,31,19,1143562,1912189,2016
10514372,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2523,25,31,20,1146208,1919136,2016
10514387,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,ALLEY,FALSE,FALSE,2424,24,49,1,1160874,1948076,2016
10514392,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1832,18,42,8,1175159,1905043,2016
10514395,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1034,10,25,31,1163027,1889398,2016
